CRASH DATE,ACCIDENT_COUNT,TOTAL_INJURIES
2024-03-23,230,121.0
2024-03-24,279,173.0
2024-03-25,287,169.0
2024-03-26,241,132.0
2024-03-27,200,108.0
2024-03-28,269,172.0
2024-03-29,230,162.0
2024-03-30,252,131.0
2024-03-31,236,131.0
2024-04-01,223,121.0
2024-04-02,264,163.0
2024-04-03,252,147.0
2024-04-04,254,115.0
2024-04-05,232,106.0
2024-04-06,224,125.0
2024-04-07,244,158.0
2024-04-08,241,139.0
2024-04-09,289,158.0
2024-04-10,230,130.0
2024-04-11,230,108.0
2024-04-12,293,137.0
2024-04-13,226,119.0
2024-04-14,237,145.0
2024-04-15,279,147.0
2024-04-16,257,170.0
2024-04-17,245,143.0
2024-04-18,232,133.0
2024-04-19,267,150.0
2024-04-20,263,158.0
2024-04-21,227,123.0
2024-04-22,206,108.0
2024-04-23,170,87.0
2024-04-24,225,150.0
2024-04-25,251,128.0
2024-04-26,249,153.0
2024-04-27,197,93.0
2024-04-28,210,125.0
2024-04-29,247,162.0
2024-04-30,196,131.0
2024-05-01,257,191.0
2024-05-02,252,139.0
2024-05-03,265,154.0
2024-05-04,235,147.0
2024-05-05,250,161.0
2024-05-06,269,155.0
2024-05-07,281,176.0
2024-05-08,258,144.0
2024-05-09,255,123.0
2024-05-10,283,160.0
2024-05-11,250,138.0
2024-05-12,275,176.0
2024-05-13,267,157.0
2024-05-14,268,145.0
2024-05-15,277,165.0
2024-05-16,259,145.0
2024-05-17,252,153.0
2024-05-18,265,159.0
2024-05-19,248,149.0
2024-05-20,265,145.0
2024-05-21,291,205.0
2024-05-22,283,182.0
2024-05-23,262,164.0
2024-05-24,336,231.0
2024-05-25,241,139.0
2024-05-26,240,184.0
2024-05-27,193,107.0
2024-05-28,266,167.0
2024-05-29,291,179.0
2024-05-30,266,153.0
2024-05-31,289,169.0
2024-06-01,262,163.0
2024-06-02,234,133.0
2024-06-03,256,155.0
2024-06-04,298,158.0
2024-06-05,259,142.0
2024-06-06,279,157.0
2024-06-07,285,159.0
2024-06-08,282,183.0
2024-06-09,256,162.0
2024-06-10,251,165.0
2024-06-11,257,159.0
2024-06-12,249,148.0
2024-06-13,245,152.0
2024-06-14,293,187.0
2024-06-15,288,154.0
2024-06-16,252,172.0
2024-06-17,239,174.0
2024-06-18,265,191.0
2024-06-19,220,139.0
2024-06-20,311,178.0
2024-06-21,303,171.0
2024-06-22,261,143.0
2024-06-23,252,156.0
2024-06-24,281,166.0
2024-06-25,249,143.0
2024-06-26,289,176.0
2024-06-27,279,144.0
2024-06-28,309,179.0
2024-06-29,212,131.0
2024-06-30,249,162.0
2024-07-01,247,136.0
2024-07-02,252,178.0
2024-07-03,258,182.0
2024-07-04,203,133.0
2024-07-05,254,138.0
2024-07-06,212,118.0
2024-07-07,201,110.0
2024-07-08,238,135.0
2024-07-09,259,171.0
2024-07-10,241,169.0
2024-07-11,267,166.0
2024-07-12,247,144.0
2024-07-13,255,159.0
2024-07-14,230,169.0
2024-07-15,268,143.0
2024-07-16,266,164.0
2024-07-17,261,177.0
2024-07-18,241,142.0
2024-07-19,239,141.0
2024-07-20,238,159.0
2024-07-21,231,128.0
2024-07-22,222,140.0
2024-07-23,226,162.0
2024-07-24,194,125.0
2024-07-25,253,150.0
2024-07-26,274,169.0
2024-07-27,238,141.0
2024-07-28,245,148.0
2024-07-29,234,154.0
2024-07-30,255,153.0
2024-07-31,244,147.0
2024-08-01,249,141.0
2024-08-02,264,157.0
2024-08-03,276,169.0
2024-08-04,231,153.0
2024-08-05,220,154.0
2024-08-06,268,185.0
2024-08-07,224,123.0
2024-08-08,235,175.0
2024-08-09,251,156.0
2024-08-10,290,200.0
2024-08-11,247,166.0
2024-08-12,242,153.0
2024-08-13,241,151.0
2024-08-14,247,159.0
2024-08-15,236,150.0
2024-08-16,285,189.0
2024-08-17,232,137.0
2024-08-18,273,169.0
2024-08-19,233,154.0
2024-08-20,247,144.0
2024-08-21,235,149.0
2024-08-22,223,147.0
2024-08-23,246,184.0
2024-08-24,237,167.0
2024-08-25,235,127.0
2024-08-26,235,166.0
2024-08-27,229,131.0
2024-08-28,259,166.0
2024-08-29,225,157.0
2024-08-30,285,152.0
2024-08-31,239,142.0
2024-09-01,239,155.0
2024-09-02,237,130.0
2024-09-03,233,139.0
2024-09-04,269,148.0
2024-09-05,282,167.0
2024-09-06,260,157.0
2024-09-07,235,126.0
2024-09-08,217,127.0
2024-09-09,291,186.0
2024-09-10,299,168.0
2024-09-11,292,184.0
2024-09-12,257,161.0
2024-09-13,347,213.0
2024-09-14,285,202.0
2024-09-15,264,153.0
2024-09-16,304,171.0
2024-09-17,245,139.0
2024-09-18,241,171.0
2024-09-19,282,149.0
2024-09-20,265,164.0
2024-09-21,251,188.0
2024-09-22,237,144.0
2024-09-23,259,133.0
2024-09-24,249,153.0
2024-09-25,210,132.0
2024-09-26,254,147.0
2024-09-27,262,141.0
2024-09-28,257,176.0
2024-09-29,268,181.0
2024-09-30,248,147.0
2024-10-01,230,125.0
2024-10-02,182,119.0
2024-10-03,213,131.0
2024-10-04,244,170.0
2024-10-05,289,194.0
2024-10-06,242,165.0
2024-10-07,234,135.0
2024-10-08,252,169.0
2024-10-09,273,167.0
2024-10-10,308,196.0
2024-10-11,296,216.0
2024-10-12,237,153.0
2024-10-13,215,126.0
2024-10-14,202,128.0
2024-10-15,287,155.0
2024-10-16,298,168.0
2024-10-17,259,153.0
2024-10-18,237,128.0
2024-10-19,242,151.0
2024-10-20,239,125.0
2024-10-21,256,166.0
2024-10-22,252,165.0
2024-10-23,262,167.0
2024-10-24,241,140.0
2024-10-25,278,168.0
2024-10-26,247,173.0
2024-10-27,245,140.0
2024-10-28,293,173.0
2024-10-29,243,138.0
2024-10-30,210,125.0
2024-10-31,288,150.0
2024-11-01,277,167.0
2024-11-02,223,141.0
2024-11-03,241,151.0
2024-11-04,232,115.0
2024-11-05,218,138.0
2024-11-06,287,201.0
2024-11-07,230,136.0
2024-11-08,282,156.0
2024-11-09,250,141.0
2024-11-10,235,154.0
2024-11-11,200,106.0
2024-11-12,263,143.0
2024-11-13,229,149.0
2024-11-14,235,126.0
2024-11-15,258,144.0
2024-11-16,236,143.0
2024-11-17,213,110.0
2024-11-18,291,151.0
2024-11-19,255,165.0
2024-11-20,251,170.0
2024-11-21,335,213.0
2024-11-22,327,202.0
2024-11-23,225,117.0
2024-11-24,217,120.0
2024-11-25,232,131.0
2024-11-26,257,140.0
2024-11-27,269,166.0
2024-11-28,206,134.0
2024-11-29,192,103.0
2024-11-30,193,106.0
2024-12-01,181,122.0
2024-12-02,266,164.0
2024-12-03,258,141.0
2024-12-04,273,162.0
2024-12-05,263,134.0
2024-12-06,264,148.0
2024-12-07,211,112.0
2024-12-08,218,148.0
2024-12-09,283,169.0
2024-12-10,251,130.0
2024-12-11,282,169.0
2024-12-12,279,145.0
2024-12-13,310,168.0
2024-12-14,234,117.0
2024-12-15,212,104.0
2024-12-16,329,198.0
2024-12-17,280,182.0
2024-12-18,284,169.0
2024-12-19,269,157.0
2024-12-20,265,163.0
2024-12-21,285,145.0
2024-12-22,185,104.0
2024-12-23,215,116.0
2024-12-24,217,122.0
2024-12-25,149,91.0
2024-12-26,217,160.0
2024-12-27,210,104.0
2024-12-28,239,142.0
2024-12-29,211,120.0
2024-12-30,234,141.0
2024-12-31,231,137.0
2025-01-01,185,121.0
2025-01-02,200,99.0
2025-01-03,210,120.0
2025-01-04,170,95.0
2025-01-05,171,78.0
2025-01-06,217,112.0
2025-01-07,177,105.0
2025-01-08,209,117.0
2025-01-09,217,140.0
2025-01-10,214,118.0
2025-01-11,184,104.0
2025-01-12,188,94.0
2025-01-13,205,129.0
2025-01-14,226,125.0
2025-01-15,246,141.0
2025-01-16,217,127.0
2025-01-17,273,141.0
2025-01-18,217,141.0
2025-01-19,259,125.0
2025-01-20,216,94.0
2025-01-21,219,111.0
2025-01-22,188,103.0
2025-01-23,210,104.0
2025-01-24,253,143.0
2025-01-25,183,81.0
2025-01-26,166,86.0
2025-01-27,212,103.0
2025-01-28,193,118.0
2025-01-29,147,83.0
2025-01-30,211,143.0
2025-01-31,251,130.0
2025-02-01,210,95.0
2025-02-02,189,77.0
2025-02-03,266,126.0
2025-02-04,218,119.0
2025-02-05,233,118.0
2025-02-06,203,109.0
2025-02-07,229,101.0
2025-02-08,238,105.0
2025-02-09,189,64.0
2025-02-10,225,114.0
2025-02-11,198,114.0
2025-02-12,187,90.0
2025-02-13,232,131.0
2025-02-14,262,133.0
2025-02-15,209,111.0
2025-02-16,187,87.0
2025-02-17,191,112.0
2025-02-18,196,113.0
2025-02-19,187,103.0
2025-02-20,210,106.0
2025-02-21,230,144.0
2025-02-22,167,97.0
2025-02-23,188,98.0
2025-02-24,205,105.0
2025-02-25,213,124.0
2025-02-26,215,120.0
2025-02-27,209,117.0
2025-02-28,282,150.0
2025-03-01,195,113.0
2025-03-02,193,107.0
2025-03-03,229,132.0
2025-03-04,195,102.0
2025-03-05,244,135.0
2025-03-06,230,119.0
2025-03-07,264,153.0
2025-03-08,216,122.0
2025-03-09,201,92.0
2025-03-10,221,119.0
2025-03-11,228,134.0
2025-03-12,204,124.0
2025-03-13,257,132.0
2025-03-14,275,132.0
2025-03-15,228,138.0
2025-03-16,225,126.0
2025-03-17,207,128.0
2025-03-18,252,154.0
2025-03-19,237,126.0
2025-03-20,249,157.0
2025-03-21,259,149.0
2025-03-22,208,109.0
2025-03-23,174,97.0
2025-03-24,222,136.0
2025-03-25,245,143.0
2025-03-26,186,100.0
2025-03-27,237,115.0
2025-03-28,242,131.0
2025-03-29,232,172.0
2025-03-30,191,145.0
2025-03-31,190,107.0
2025-04-01,250,163.0
2025-04-02,229,127.0
2025-04-03,206,104.0
2025-04-04,215,122.0
2025-04-05,175,104.0
2025-04-06,194,111.0
2025-04-07,144,91.0
