CRASH DATE,CRASH_COUNT,is_weekend,month,is_holiday,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED
2019-02-10,445,1,2,0,146.0,0.0
2019-02-11,568,0,2,0,137.0,2.0
2019-02-12,687,0,2,0,192.0,0.0
2019-02-13,639,0,2,0,146.0,0.0
2019-02-14,664,0,2,0,153.0,1.0
2019-02-15,616,0,2,0,168.0,1.0
2019-02-16,535,1,2,0,147.0,0.0
2019-02-17,439,1,2,0,131.0,0.0
2019-02-18,406,0,2,0,98.0,1.0
2019-02-19,527,0,2,0,133.0,1.0
2019-02-20,615,0,2,0,130.0,0.0
2019-02-21,597,0,2,0,150.0,0.0
2019-02-22,546,0,2,0,123.0,0.0
2019-02-23,439,1,2,0,148.0,0.0
2019-02-24,401,1,2,0,145.0,1.0
2019-02-25,700,0,2,0,140.0,0.0
2019-02-26,670,0,2,0,174.0,0.0
2019-02-27,529,0,2,0,130.0,0.0
2019-02-28,699,0,2,0,188.0,2.0
2019-03-01,711,0,3,0,150.0,0.0
2019-03-02,642,1,3,0,165.0,0.0
2019-03-03,503,1,3,0,150.0,1.0
2019-03-04,503,0,3,0,96.0,1.0
2019-03-05,639,0,3,0,139.0,1.0
2019-03-06,589,0,3,0,109.0,1.0
2019-03-07,556,0,3,0,115.0,0.0
2019-03-08,652,0,3,0,143.0,0.0
2019-03-09,523,1,3,0,148.0,2.0
2019-03-10,462,1,3,0,131.0,1.0
2019-03-11,645,0,3,0,174.0,2.0
2019-03-12,586,0,3,0,126.0,2.0
2019-03-13,562,0,3,0,122.0,0.0
2019-03-14,611,0,3,0,156.0,1.0
2019-03-15,673,0,3,0,191.0,0.0
2019-03-16,550,1,3,0,169.0,0.0
2019-03-17,419,1,3,0,133.0,0.0
2019-03-18,575,0,3,0,174.0,0.0
2019-03-19,565,0,3,0,169.0,0.0
2019-03-20,584,0,3,0,159.0,0.0
2019-03-21,624,0,3,0,162.0,0.0
2019-03-22,718,0,3,0,185.0,1.0
2019-03-23,530,1,3,0,153.0,0.0
2019-03-24,466,1,3,0,155.0,1.0
2019-03-25,526,0,3,0,126.0,0.0
2019-03-26,610,0,3,0,179.0,0.0
2019-03-27,562,0,3,0,138.0,0.0
2019-03-28,644,0,3,0,175.0,0.0
2019-03-29,563,0,3,0,166.0,0.0
2019-03-30,516,1,3,0,156.0,2.0
2019-03-31,450,1,3,0,123.0,0.0
2019-04-01,602,0,4,0,153.0,0.0
2019-04-02,553,0,4,0,159.0,1.0
2019-04-03,613,0,4,0,146.0,1.0
2019-04-04,660,0,4,0,200.0,2.0
2019-04-05,701,0,4,0,180.0,0.0
2019-04-06,587,1,4,0,208.0,1.0
2019-04-07,487,1,4,0,166.0,1.0
2019-04-08,594,0,4,0,157.0,0.0
2019-04-09,537,0,4,0,128.0,1.0
2019-04-10,633,0,4,0,193.0,0.0
2019-04-11,537,0,4,0,144.0,2.0
2019-04-12,688,0,4,0,214.0,0.0
2019-04-13,599,1,4,0,174.0,0.0
2019-04-14,457,1,4,0,127.0,1.0
2019-04-15,657,0,4,0,157.0,0.0
2019-04-16,638,0,4,0,143.0,2.0
2019-04-17,621,0,4,0,161.0,3.0
2019-04-18,540,0,4,0,138.0,0.0
2019-04-19,551,0,4,0,182.0,0.0
2019-04-20,456,1,4,0,139.0,1.0
2019-04-21,398,1,4,0,137.0,0.0
2019-04-22,522,0,4,0,132.0,0.0
2019-04-23,592,0,4,0,172.0,1.0
2019-04-24,515,0,4,0,202.0,1.0
2019-04-25,518,0,4,0,117.0,0.0
2019-04-26,500,0,4,0,143.0,0.0
2019-04-27,526,1,4,0,192.0,2.0
2019-04-28,395,1,4,0,102.0,0.0
2019-04-29,565,0,4,0,159.0,0.0
2019-04-30,587,0,4,0,186.0,0.0
2019-05-01,599,0,5,0,164.0,1.0
2019-05-02,668,0,5,0,185.0,1.0
2019-05-03,651,0,5,0,190.0,1.0
2019-05-04,553,1,5,0,160.0,1.0
2019-05-05,529,1,5,0,182.0,0.0
2019-05-06,630,0,5,0,190.0,0.0
2019-05-07,647,0,5,0,186.0,0.0
2019-05-08,649,0,5,0,187.0,2.0
2019-05-09,593,0,5,0,162.0,0.0
2019-05-10,660,0,5,0,225.0,1.0
2019-05-11,637,1,5,0,200.0,2.0
2019-05-12,589,1,5,0,167.0,1.0
2019-05-13,613,0,5,0,155.0,0.0
2019-05-14,621,0,5,0,161.0,0.0
2019-05-15,691,0,5,0,172.0,1.0
2019-05-16,642,0,5,0,188.0,0.0
2019-05-17,726,0,5,0,196.0,1.0
2019-05-18,649,1,5,0,208.0,1.0
2019-05-19,547,1,5,0,137.0,0.0
2019-05-20,689,0,5,0,182.0,0.0
2019-05-21,745,0,5,0,230.0,2.0
2019-05-22,693,0,5,0,192.0,0.0
2019-05-23,722,0,5,0,170.0,0.0
2019-05-24,728,0,5,0,217.0,1.0
2019-05-25,520,1,5,0,174.0,1.0
2019-05-26,510,1,5,0,206.0,1.0
2019-05-27,442,0,5,0,189.0,1.0
2019-05-28,654,0,5,0,167.0,1.0
2019-05-29,601,0,5,0,157.0,1.0
2019-05-30,625,0,5,0,205.0,1.0
2019-05-31,765,0,5,0,225.0,0.0
2019-06-01,557,1,6,0,200.0,0.0
2019-06-02,515,1,6,0,190.0,1.0
2019-06-03,659,0,6,0,196.0,0.0
2019-06-04,615,0,6,0,184.0,0.0
2019-06-05,655,0,6,0,183.0,0.0
2019-06-06,744,0,6,0,183.0,1.0
2019-06-07,734,0,6,0,206.0,0.0
2019-06-08,580,1,6,0,184.0,3.0
2019-06-09,526,1,6,0,194.0,2.0
2019-06-10,613,0,6,0,174.0,1.0
2019-06-11,682,0,6,0,214.0,0.0
2019-06-12,686,0,6,0,214.0,0.0
2019-06-13,634,0,6,0,166.0,0.0
2019-06-14,749,0,6,0,195.0,0.0
2019-06-15,620,1,6,0,184.0,0.0
2019-06-16,509,1,6,0,187.0,1.0
2019-06-17,552,0,6,0,135.0,0.0
2019-06-18,721,0,6,0,211.0,1.0
2019-06-19,591,0,6,0,149.0,0.0
2019-06-20,697,0,6,0,195.0,1.0
2019-06-21,771,0,6,0,256.0,0.0
2019-06-22,635,1,6,0,213.0,1.0
2019-06-23,559,1,6,0,215.0,2.0
2019-06-24,731,0,6,0,195.0,2.0
2019-06-25,662,0,6,0,205.0,0.0
2019-06-26,803,0,6,0,235.0,0.0
2019-06-27,734,0,6,0,205.0,5.0
2019-06-28,753,0,6,0,235.0,0.0
2019-06-29,660,1,6,0,240.0,2.0
2019-06-30,569,1,6,0,182.0,0.0
2019-07-01,693,0,7,0,230.0,1.0
2019-07-02,591,0,7,0,184.0,1.0
2019-07-03,654,0,7,0,178.0,0.0
2019-07-04,394,0,7,0,154.0,1.0
2019-07-05,542,0,7,0,179.0,1.0
2019-07-06,471,1,7,0,182.0,0.0
2019-07-07,441,1,7,0,155.0,1.0
2019-07-08,592,0,7,0,184.0,2.0
2019-07-09,661,0,7,0,172.0,0.0
2019-07-10,553,0,7,0,175.0,0.0
2019-07-11,658,0,7,0,178.0,0.0
2019-07-12,747,0,7,0,237.0,0.0
2019-07-13,558,1,7,0,167.0,0.0
2019-07-14,497,1,7,0,228.0,1.0
2019-07-15,637,0,7,0,201.0,0.0
2019-07-16,658,0,7,0,189.0,1.0
2019-07-17,630,0,7,0,183.0,0.0
2019-07-18,620,0,7,0,160.0,0.0
2019-07-19,666,0,7,0,161.0,1.0
2019-07-20,586,1,7,0,193.0,0.0
2019-07-21,477,1,7,0,167.0,0.0
2019-07-22,641,0,7,0,154.0,0.0
2019-07-23,553,0,7,0,140.0,2.0
2019-07-24,626,0,7,0,176.0,0.0
2019-07-25,605,0,7,0,181.0,1.0
2019-07-26,650,0,7,0,216.0,0.0
2019-07-27,602,1,7,0,173.0,0.0
2019-07-28,527,1,7,0,211.0,1.0
2019-07-29,649,0,7,0,200.0,2.0
2019-07-30,638,0,7,0,191.0,1.0
2019-07-31,604,0,7,0,158.0,4.0
2019-08-01,618,0,8,0,149.0,0.0
2019-08-02,610,0,8,0,168.0,1.0
2019-08-03,566,1,8,0,202.0,0.0
2019-08-04,499,1,8,0,204.0,1.0
2019-08-05,616,0,8,0,201.0,2.0
2019-08-06,551,0,8,0,191.0,0.0
2019-08-07,608,0,8,0,154.0,1.0
2019-08-08,646,0,8,0,202.0,1.0
2019-08-09,645,0,8,0,195.0,0.0
2019-08-10,572,1,8,0,210.0,2.0
2019-08-11,484,1,8,0,184.0,5.0
2019-08-12,586,0,8,0,168.0,0.0
2019-08-13,469,0,8,0,147.0,0.0
2019-08-14,537,0,8,0,159.0,0.0
2019-08-15,560,0,8,0,173.0,0.0
2019-08-16,523,0,8,0,148.0,0.0
2019-08-17,533,1,8,0,187.0,1.0
2019-08-18,481,1,8,0,195.0,0.0
2019-08-19,563,0,8,0,173.0,0.0
2019-08-20,574,0,8,0,185.0,0.0
2019-08-21,522,0,8,0,151.0,1.0
2019-08-22,587,0,8,0,172.0,0.0
2019-08-23,569,0,8,0,165.0,0.0
2019-08-24,514,1,8,0,176.0,2.0
2019-08-25,482,1,8,0,153.0,1.0
2019-08-26,494,0,8,0,156.0,2.0
2019-08-27,529,0,8,0,181.0,0.0
2019-08-28,553,0,8,0,217.0,0.0
2019-08-29,592,0,8,0,173.0,2.0
2019-08-30,630,0,8,0,179.0,0.0
2019-08-31,502,1,8,0,176.0,0.0
2019-09-01,473,1,9,0,173.0,0.0
2019-09-02,427,0,9,0,128.0,2.0
2019-09-03,652,0,9,0,193.0,0.0
2019-09-04,600,0,9,0,196.0,0.0
2019-09-05,628,0,9,0,186.0,0.0
2019-09-06,591,0,9,0,152.0,0.0
2019-09-07,489,1,9,0,135.0,0.0
2019-09-08,462,1,9,0,196.0,1.0
2019-09-09,603,0,9,0,180.0,1.0
2019-09-10,605,0,9,0,202.0,2.0
2019-09-11,624,0,9,0,185.0,0.0
2019-09-12,689,0,9,0,211.0,2.0
2019-09-13,687,0,9,0,182.0,0.0
2019-09-14,488,1,9,0,146.0,0.0
2019-09-15,604,1,9,0,189.0,1.0
2019-09-16,620,0,9,0,151.0,2.0
2019-09-17,635,0,9,0,182.0,2.0
2019-09-18,605,0,9,0,173.0,0.0
2019-09-19,605,0,9,0,148.0,0.0
2019-09-20,688,0,9,0,194.0,0.0
2019-09-21,577,1,9,0,187.0,2.0
2019-09-22,515,1,9,0,207.0,2.0
2019-09-23,639,0,9,0,182.0,0.0
2019-09-24,628,0,9,0,207.0,1.0
2019-09-25,604,0,9,0,181.0,1.0
2019-09-26,645,0,9,0,185.0,0.0
2019-09-27,703,0,9,0,222.0,1.0
2019-09-28,532,1,9,0,173.0,0.0
2019-09-29,488,1,9,0,153.0,1.0
2019-09-30,435,0,9,0,113.0,0.0
2019-10-01,454,0,10,0,147.0,1.0
2019-10-02,688,0,10,0,180.0,0.0
2019-10-03,690,0,10,0,190.0,3.0
2019-10-04,708,0,10,0,202.0,2.0
2019-10-05,557,1,10,0,158.0,1.0
2019-10-06,435,1,10,0,134.0,0.0
2019-10-07,575,0,10,0,157.0,0.0
2019-10-08,523,0,10,0,172.0,1.0
2019-10-09,383,0,10,0,124.0,0.0
2019-10-10,615,0,10,0,166.0,0.0
2019-10-11,606,0,10,0,184.0,0.0
2019-10-12,502,1,10,0,158.0,2.0
2019-10-13,441,1,10,0,130.0,1.0
2019-10-14,400,0,10,0,122.0,0.0
2019-10-15,549,0,10,0,156.0,0.0
2019-10-16,658,0,10,0,189.0,2.0
2019-10-17,608,0,10,0,149.0,0.0
2019-10-18,634,0,10,0,169.0,0.0
2019-10-19,586,1,10,0,193.0,0.0
2019-10-20,500,1,10,0,158.0,1.0
2019-10-21,559,0,10,0,145.0,0.0
2019-10-22,562,0,10,0,158.0,1.0
2019-10-23,669,0,10,0,209.0,0.0
2019-10-24,613,0,10,0,185.0,0.0
2019-10-25,647,0,10,0,195.0,0.0
2019-10-26,525,1,10,0,204.0,0.0
2019-10-27,467,1,10,0,159.0,1.0
2019-10-28,607,0,10,0,190.0,1.0
2019-10-29,639,0,10,0,202.0,2.0
2019-10-30,595,0,10,0,153.0,1.0
2019-10-31,616,0,10,0,232.0,0.0
2019-11-01,782,0,11,0,234.0,0.0
2019-11-02,506,1,11,0,155.0,1.0
2019-11-03,479,1,11,0,132.0,0.0
2019-11-04,623,0,11,0,179.0,0.0
2019-11-05,440,0,11,0,144.0,1.0
2019-11-06,615,0,11,0,144.0,1.0
2019-11-07,669,0,11,0,178.0,2.0
2019-11-08,676,0,11,0,173.0,0.0
2019-11-09,502,1,11,0,136.0,2.0
2019-11-10,457,1,11,0,114.0,0.0
2019-11-11,481,0,11,0,143.0,0.0
2019-11-12,595,0,11,0,172.0,0.0
2019-11-13,599,0,11,0,166.0,0.0
2019-11-14,545,0,11,0,141.0,0.0
2019-11-15,621,0,11,0,174.0,0.0
2019-11-16,527,1,11,0,160.0,3.0
2019-11-17,444,1,11,0,104.0,1.0
2019-11-18,743,0,11,0,231.0,0.0
2019-11-19,630,0,11,0,146.0,0.0
2019-11-20,526,0,11,0,129.0,0.0
2019-11-21,647,0,11,0,186.0,0.0
2019-11-22,633,0,11,0,155.0,1.0
2019-11-23,528,1,11,0,162.0,2.0
2019-11-24,517,1,11,0,176.0,0.0
2019-11-25,641,0,11,0,179.0,1.0
2019-11-26,702,0,11,0,206.0,0.0
2019-11-27,561,0,11,0,170.0,0.0
2019-11-28,374,0,11,0,110.0,0.0
2019-11-29,425,0,11,0,118.0,1.0
2019-11-30,465,1,11,0,153.0,2.0
2019-12-01,409,1,12,0,138.0,0.0
2019-12-02,580,0,12,0,201.0,3.0
2019-12-03,620,0,12,0,185.0,0.0
2019-12-04,552,0,12,0,156.0,1.0
2019-12-05,597,0,12,0,146.0,1.0
2019-12-06,563,0,12,0,115.0,1.0
2019-12-07,566,1,12,0,209.0,1.0
2019-12-08,455,1,12,0,139.0,1.0
2019-12-09,737,0,12,0,257.0,2.0
2019-12-10,667,0,12,0,194.0,0.0
2019-12-11,578,0,12,0,162.0,2.0
2019-12-12,599,0,12,0,150.0,0.0
2019-12-13,760,0,12,0,260.0,1.0
2019-12-14,577,1,12,0,180.0,0.0
2019-12-15,503,1,12,0,136.0,0.0
2019-12-16,519,0,12,0,162.0,0.0
2019-12-17,700,0,12,0,193.0,0.0
2019-12-18,701,0,12,0,186.0,3.0
2019-12-19,699,0,12,0,178.0,2.0
2019-12-20,698,0,12,0,215.0,2.0
2019-12-21,520,1,12,0,184.0,0.0
2019-12-22,510,1,12,0,177.0,0.0
2019-12-23,593,0,12,0,181.0,1.0
2019-12-24,530,0,12,0,163.0,0.0
2019-12-25,264,0,12,0,95.0,1.0
2019-12-26,414,0,12,0,134.0,1.0
2019-12-27,448,0,12,0,137.0,0.0
2019-12-28,355,1,12,0,118.0,1.0
2019-12-29,384,1,12,0,155.0,0.0
2019-12-30,518,0,12,0,150.0,0.0
2019-12-31,443,0,12,0,129.0,1.0
2020-01-01,346,0,1,0,115.0,1.0
2020-01-02,413,0,1,0,132.0,0.0
2020-01-03,456,0,1,0,139.0,1.0
2020-01-04,353,1,1,0,126.0,1.0
2020-01-05,291,1,1,0,88.0,0.0
2020-01-06,459,0,1,0,155.0,0.0
2020-01-07,408,0,1,0,141.0,2.0
2020-01-08,454,0,1,0,109.0,0.0
2020-01-09,521,0,1,0,158.0,0.0
2020-01-10,522,0,1,0,157.0,1.0
2020-01-11,439,1,1,0,177.0,1.0
2020-01-12,391,1,1,0,150.0,0.0
2020-01-13,476,0,1,0,139.0,0.0
2020-01-14,497,0,1,0,146.0,2.0
2020-01-15,508,0,1,0,154.0,1.0
2020-01-16,547,0,1,0,156.0,2.0
2020-01-17,566,0,1,0,139.0,1.0
2020-01-18,774,1,1,0,189.0,0.0
2020-01-19,360,1,1,0,93.0,0.0
2020-01-20,390,0,1,0,88.0,0.0
2020-01-21,556,0,1,0,163.0,0.0
2020-01-22,489,0,1,0,120.0,0.0
2020-01-23,451,0,1,0,134.0,1.0
2020-01-24,524,0,1,0,167.0,0.0
2020-01-25,383,1,1,0,124.0,5.0
2020-01-26,398,1,1,0,132.0,0.0
2020-01-27,452,0,1,0,100.0,0.0
2020-01-28,404,0,1,0,108.0,0.0
2020-01-29,495,0,1,0,138.0,0.0
2020-01-30,525,0,1,0,146.0,1.0
2020-01-31,518,0,1,0,145.0,0.0
2020-02-01,409,1,2,0,114.0,1.0
2020-02-02,391,1,2,0,104.0,0.0
2020-02-03,559,0,2,0,161.0,0.0
2020-02-04,464,0,2,0,134.0,0.0
2020-02-05,432,0,2,0,127.0,1.0
2020-02-06,544,0,2,0,186.0,1.0
2020-02-07,604,0,2,0,170.0,0.0
2020-02-08,466,1,2,0,111.0,1.0
2020-02-09,373,1,2,0,145.0,1.0
2020-02-10,572,0,2,0,178.0,2.0
2020-02-11,458,0,2,0,130.0,0.0
2020-02-12,438,0,2,0,104.0,0.0
2020-02-13,504,0,2,0,122.0,0.0
2020-02-14,632,0,2,0,175.0,0.0
2020-02-15,440,1,2,0,147.0,2.0
2020-02-16,387,1,2,0,121.0,1.0
2020-02-17,339,0,2,0,107.0,1.0
2020-02-18,428,0,2,0,129.0,1.0
2020-02-19,477,0,2,0,156.0,0.0
2020-02-20,448,0,2,0,145.0,0.0
2020-02-21,504,0,2,0,159.0,1.0
2020-02-22,407,1,2,0,145.0,0.0
2020-02-23,392,1,2,0,140.0,2.0
2020-02-24,493,0,2,0,146.0,1.0
2020-02-25,527,0,2,0,151.0,1.0
2020-02-26,449,0,2,0,126.0,1.0
2020-02-27,581,0,2,0,180.0,2.0
2020-02-28,530,0,2,0,115.0,1.0
2020-02-29,456,1,2,0,117.0,0.0
2020-03-01,423,1,3,0,122.0,1.0
2020-03-02,563,0,3,0,166.0,0.0
2020-03-03,550,0,3,0,175.0,0.0
2020-03-04,540,0,3,0,159.0,0.0
2020-03-05,529,0,3,0,167.0,1.0
2020-03-06,673,0,3,0,179.0,0.0
2020-03-07,515,1,3,0,164.0,0.0
2020-03-08,408,1,3,0,183.0,0.0
2020-03-09,546,0,3,0,164.0,0.0
2020-03-10,450,0,3,0,116.0,0.0
2020-03-11,473,0,3,0,146.0,0.0
2020-03-12,456,0,3,0,131.0,0.0
2020-03-13,551,0,3,0,147.0,0.0
2020-03-14,371,1,3,0,118.0,4.0
2020-03-15,331,1,3,0,123.0,0.0
2020-03-16,378,0,3,0,82.0,0.0
2020-03-17,374,0,3,0,101.0,1.0
2020-03-18,298,0,3,0,69.0,0.0
2020-03-19,339,0,3,0,81.0,0.0
2020-03-20,306,0,3,0,67.0,0.0
2020-03-21,238,1,3,0,73.0,0.0
2020-03-22,139,1,3,0,30.0,0.0
2020-03-23,226,0,3,0,63.0,1.0
2020-03-24,201,0,3,0,56.0,0.0
2020-03-25,168,0,3,0,36.0,0.0
2020-03-26,187,0,3,0,45.0,0.0
2020-03-27,195,0,3,0,47.0,0.0
2020-03-28,183,1,3,0,39.0,0.0
2020-03-29,146,1,3,0,42.0,0.0
2020-03-30,164,0,3,0,30.0,0.0
2020-03-31,158,0,3,0,43.0,0.0
2020-04-01,155,0,4,0,39.0,0.0
2020-04-02,166,0,4,0,41.0,1.0
2020-04-03,191,0,4,0,35.0,0.0
2020-04-04,156,1,4,0,53.0,0.0
2020-04-05,94,1,4,0,40.0,2.0
2020-04-06,127,0,4,0,33.0,0.0
2020-04-07,129,0,4,0,59.0,0.0
2020-04-08,125,0,4,0,56.0,0.0
2020-04-09,103,0,4,0,29.0,0.0
2020-04-10,115,0,4,0,43.0,0.0
2020-04-11,121,1,4,0,46.0,0.0
2020-04-12,106,1,4,0,46.0,1.0
2020-04-13,138,0,4,0,25.0,0.0
2020-04-14,135,0,4,0,44.0,1.0
2020-04-15,139,0,4,0,52.0,0.0
2020-04-16,138,0,4,0,37.0,0.0
2020-04-17,157,0,4,0,43.0,0.0
2020-04-18,125,1,4,0,30.0,0.0
2020-04-19,102,1,4,0,37.0,2.0
2020-04-20,140,0,4,0,43.0,1.0
2020-04-21,121,0,4,0,43.0,0.0
2020-04-22,148,0,4,0,52.0,0.0
2020-04-23,108,0,4,0,42.0,0.0
2020-04-24,172,0,4,0,49.0,0.0
2020-04-25,152,1,4,0,59.0,2.0
2020-04-26,140,1,4,0,57.0,2.0
2020-04-27,131,0,4,0,39.0,0.0
2020-04-28,185,0,4,0,59.0,2.0
2020-04-29,137,0,4,0,36.0,0.0
2020-04-30,173,0,4,0,44.0,0.0
2020-05-01,186,0,5,0,58.0,0.0
2020-05-02,189,1,5,0,78.0,0.0
2020-05-03,167,1,5,0,61.0,0.0
2020-05-04,174,0,5,0,78.0,0.0
2020-05-05,174,0,5,0,65.0,2.0
2020-05-06,184,0,5,0,62.0,0.0
2020-05-07,175,0,5,0,69.0,0.0
2020-05-08,177,0,5,0,77.0,0.0
2020-05-09,148,1,5,0,51.0,0.0
2020-05-10,163,1,5,0,75.0,0.0
2020-05-11,173,0,5,0,48.0,0.0
2020-05-12,191,0,5,0,67.0,0.0
2020-05-13,212,0,5,0,90.0,0.0
2020-05-14,171,0,5,0,57.0,0.0
2020-05-15,242,0,5,0,114.0,0.0
2020-05-16,217,1,5,0,110.0,0.0
2020-05-17,171,1,5,0,90.0,0.0
2020-05-18,185,0,5,0,62.0,1.0
2020-05-19,229,0,5,0,99.0,1.0
2020-05-20,192,0,5,0,61.0,3.0
2020-05-21,212,0,5,0,95.0,0.0
2020-05-22,264,0,5,0,120.0,2.0
2020-05-23,193,1,5,0,90.0,0.0
2020-05-24,197,1,5,0,81.0,1.0
2020-05-25,214,0,5,0,101.0,0.0
2020-05-26,224,0,5,0,93.0,0.0
2020-05-27,239,0,5,0,100.0,0.0
2020-05-28,209,0,5,0,83.0,0.0
2020-05-29,258,0,5,0,104.0,0.0
2020-05-30,226,1,5,0,121.0,2.0
2020-05-31,208,1,5,0,91.0,0.0
2020-06-01,196,0,6,0,76.0,0.0
2020-06-02,197,0,6,0,89.0,1.0
2020-06-03,216,0,6,0,92.0,1.0
2020-06-04,245,0,6,0,140.0,1.0
2020-06-05,248,0,6,0,104.0,2.0
2020-06-06,262,1,6,0,125.0,0.0
2020-06-07,206,1,6,0,109.0,1.0
2020-06-08,235,0,6,0,96.0,0.0
2020-06-09,251,0,6,0,108.0,0.0
2020-06-10,238,0,6,0,95.0,2.0
2020-06-11,251,0,6,0,94.0,3.0
2020-06-12,277,0,6,0,135.0,2.0
2020-06-13,282,1,6,0,159.0,2.0
2020-06-14,228,1,6,0,128.0,0.0
2020-06-15,223,0,6,0,97.0,1.0
2020-06-16,259,0,6,0,131.0,1.0
2020-06-17,244,0,6,0,122.0,0.0
2020-06-18,226,0,6,0,123.0,0.0
2020-06-19,306,0,6,0,135.0,0.0
2020-06-20,246,1,6,0,129.0,1.0
2020-06-21,245,1,6,0,134.0,3.0
2020-06-22,295,0,6,0,134.0,1.0
2020-06-23,291,0,6,0,164.0,1.0
2020-06-24,300,0,6,0,155.0,2.0
2020-06-25,251,0,6,0,99.0,0.0
2020-06-26,337,0,6,0,177.0,1.0
2020-06-27,273,1,6,0,127.0,1.0
2020-06-28,240,1,6,0,120.0,0.0
2020-06-29,301,0,6,0,130.0,1.0
2020-06-30,278,0,6,0,108.0,4.0
2020-07-01,259,0,7,0,118.0,0.0
2020-07-02,340,0,7,0,172.0,0.0
2020-07-03,302,0,7,0,122.0,0.0
2020-07-04,278,1,7,0,159.0,0.0
2020-07-05,290,1,7,0,175.0,1.0
2020-07-06,257,0,7,0,139.0,1.0
2020-07-07,243,0,7,0,131.0,1.0
2020-07-08,267,0,7,0,135.0,0.0
2020-07-09,313,0,7,0,152.0,0.0
2020-07-10,296,0,7,0,111.0,1.0
2020-07-11,274,1,7,0,149.0,4.0
2020-07-12,292,1,7,0,149.0,0.0
2020-07-13,290,0,7,0,142.0,0.0
2020-07-14,320,0,7,0,141.0,1.0
2020-07-15,268,0,7,0,153.0,2.0
2020-07-16,322,0,7,0,137.0,0.0
2020-07-17,308,0,7,0,126.0,0.0
2020-07-18,316,1,7,0,143.0,2.0
2020-07-19,313,1,7,0,150.0,1.0
2020-07-20,281,0,7,0,125.0,2.0
2020-07-21,331,0,7,0,150.0,0.0
2020-07-22,290,0,7,0,122.0,0.0
2020-07-23,332,0,7,0,156.0,0.0
2020-07-24,312,0,7,0,115.0,3.0
2020-07-25,291,1,7,0,151.0,2.0
2020-07-26,313,1,7,0,144.0,1.0
2020-07-27,320,0,7,0,150.0,0.0
2020-07-28,298,0,7,0,115.0,1.0
2020-07-29,318,0,7,0,136.0,0.0
2020-07-30,300,0,7,0,139.0,0.0
2020-07-31,343,0,7,0,146.0,0.0
2020-08-01,375,1,8,0,208.0,1.0
2020-08-02,286,1,8,0,130.0,3.0
2020-08-03,353,0,8,0,173.0,2.0
2020-08-04,451,0,8,0,131.0,1.0
2020-08-05,345,0,8,0,157.0,1.0
2020-08-06,356,0,8,0,156.0,0.0
2020-08-07,337,0,8,0,153.0,1.0
2020-08-08,260,1,8,0,141.0,1.0
2020-08-09,283,1,8,0,155.0,1.0
2020-08-10,320,0,8,0,148.0,0.0
2020-08-11,317,0,8,0,131.0,1.0
2020-08-12,293,0,8,0,148.0,0.0
2020-08-13,275,0,8,0,144.0,0.0
2020-08-14,344,0,8,0,156.0,1.0
2020-08-15,313,1,8,0,163.0,2.0
2020-08-16,279,1,8,0,126.0,1.0
2020-08-17,288,0,8,0,148.0,1.0
2020-08-18,311,0,8,0,154.0,0.0
2020-08-19,286,0,8,0,131.0,0.0
2020-08-20,306,0,8,0,136.0,0.0
2020-08-21,348,0,8,0,161.0,0.0
2020-08-22,328,1,8,0,163.0,1.0
2020-08-23,316,1,8,0,197.0,0.0
2020-08-24,320,0,8,0,156.0,1.0
2020-08-25,286,0,8,0,142.0,0.0
2020-08-26,310,0,8,0,139.0,0.0
2020-08-27,343,0,8,0,173.0,1.0
2020-08-28,306,0,8,0,154.0,0.0
2020-08-29,291,1,8,0,148.0,1.0
2020-08-30,303,1,8,0,169.0,1.0
2020-08-31,294,0,8,0,142.0,0.0
2020-09-01,337,0,9,0,147.0,2.0
2020-09-02,309,0,9,0,144.0,1.0
2020-09-03,363,0,9,0,195.0,0.0
2020-09-04,383,0,9,0,197.0,2.0
2020-09-05,362,1,9,0,179.0,4.0
2020-09-06,293,1,9,0,180.0,3.0
2020-09-07,295,0,9,0,166.0,3.0
2020-09-08,337,0,9,0,166.0,0.0
2020-09-09,292,0,9,0,153.0,0.0
2020-09-10,347,0,9,0,149.0,2.0
2020-09-11,351,0,9,0,193.0,0.0
2020-09-12,304,1,9,0,195.0,1.0
2020-09-13,245,1,9,0,111.0,0.0
2020-09-14,289,0,9,0,137.0,0.0
2020-09-15,301,0,9,0,134.0,1.0
2020-09-16,307,0,9,0,131.0,0.0
2020-09-17,322,0,9,0,143.0,1.0
2020-09-18,341,0,9,0,175.0,2.0
2020-09-19,330,1,9,0,143.0,2.0
2020-09-20,275,1,9,0,189.0,0.0
2020-09-21,310,0,9,0,133.0,1.0
2020-09-22,307,0,9,0,120.0,0.0
2020-09-23,356,0,9,0,150.0,3.0
2020-09-24,297,0,9,0,155.0,2.0
2020-09-25,348,0,9,0,144.0,0.0
2020-09-26,330,1,9,0,148.0,2.0
2020-09-27,315,1,9,0,177.0,0.0
2020-09-28,300,0,9,0,126.0,3.0
2020-09-29,317,0,9,0,178.0,1.0
2020-09-30,347,0,9,0,137.0,1.0
2020-10-01,332,0,10,0,141.0,0.0
2020-10-02,350,0,10,0,137.0,0.0
2020-10-03,323,1,10,0,168.0,2.0
2020-10-04,269,1,10,0,129.0,0.0
2020-10-05,302,0,10,0,128.0,2.0
2020-10-06,325,0,10,0,149.0,5.0
