Actual_ACCIDENT_COUNT,Predicted_ACCIDENT_COUNT
196.00000246614218,211.65854419767857
186.99999687075615,192.42798818647861
209.99999968707561,201.50298395752907
229.99999798834324,201.7303791642189
166.99999856948853,206.26286074519157
187.99999837577343,204.15628312528133
205.0000001117587,194.44665725529194
212.99999625235796,221.76354390382767
214.99999926239252,200.39658273756504
208.99999818205833,208.37354044616222
281.99999675154686,214.0219947695732
195.0000009611249,202.6601524055004
192.99999795109034,224.05442897975445
228.99999648332596,203.96771459281445
195.0000009611249,215.76905201375484
244.00000315904617,216.79756139218807
229.99999798834324,202.27522456645966
264.0000014603138,234.80350311100483
216.0000007674098,220.83534471690655
201.00000204145908,224.3673955053091
221.0000003427267,216.46286019682884
227.99999497830868,220.97301882505417
203.99999860674143,212.5417953878641
257.0000068247318,222.76893535256386
275.0000021159649,212.80817626416683
227.99999497830868,234.36903230845928
224.99999841302633,228.53372660279274
207.00000312179327,223.05170865356922
251.99999929964542,234.50572064518929
236.9999926239252,205.82342928647995
248.99999478459358,237.87575513124466
258.9999939352274,234.2413272112608
207.99999667704105,231.66706465184689
174.00000115484,223.3199974745512
222.000001847744,214.9672700613737
245.00000466406345,209.3446365892887
186.00000331550837,214.45778523385525
236.9999926239252,234.11257274448872
242.0000001490116,203.19809740781784
232.0000009983778,225.04792757332325
191.00000289082527,215.8715563416481
190.000001385808,226.121480345726
249.99999628961086,217.48438967764378
228.99999648332596,196.42958416044712
206.000001616776,243.23017928004265
214.99999926239252,235.49443347752094
175.00000265985727,216.46136564016342
193.99999945610762,210.32592433691025
143.9999997280538,197.07896903157234
